index,rooms,metratura,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,other_features,price,year_of_build,condition,air_conditioning,energy_efficiency,city,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,energy_certification,co2_emissions,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat
0,1,46,1,T,,24/02/2023,sale - download specifications,apartment | entire property | stately property class,2 floors,libero,cancello elettricovideocitofonoimpianto di allarmeimpianto tv centralizzatoparzialmente arredatocantinagiardino privatoinfissi esterni in doppio vetro / legnoesposizione doppia,151800,2008,new / under construction,"centralized, cold/heat",b≥ 175 kwh/m² year,milano,muggiano,,,,,,,,0,0,centralized,by air,powered by heat pump,centralized, cold/hot
0,3,100,1,1,180,13/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticaporta blindataportiere mezza giornataimpianto tv centralizzatoparzialmente arredatoinfissi esterni in vetro / legnoesposizione doppia,495000,1930,good / habitable,,g≥ 175 kwh/m² year,milano,corso san gottardo,,,,,,,,1,1,centralized,to radiators,methane powered,,
0,2,63,1,7,125,15/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindatabalconeterrazzaportiere intera giornataimpianto tv con parabola satellitarecantinainfissi esterni in doppio vetro / pvcesposizione doppia,300000,,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,milano,lorenteggio,,,,,,,,1,7,centralized,to radiators,gas powered,autonomous, cold/hot
0,5+,310,3+,6,600,23/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,cancello elettricofibra otticaporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,3420000,1930,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,repubblica,1 in garage/box,,,,,,,1,6,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,115,2,T,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataportiere intera giornataimpianto tv centralizzatocantinagiardino privatoinfissi esterni in doppio vetro / pvcesposizione doppia,845020,2022,new / under construction,"centralized, cold/heat","a2≥ 3,51 kwh/m² year",milano,solari,,,,,,,,1,0,centralized,by air,powered by heat pump,centralized, cold/hot
0,5+,180,2,2,500,22/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticaporta blindatabalconeportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,990000,1939,to be restructured,"autonomous, cold",g≥ 175 kwh/m² year,milano,plebisciti - susa,,,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold
0,2,59,1,1,85,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,porta blindataesposizione esternabalconeportiere mezza giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / legno,420000,1920,good / habitable,"autonomous, cold",e≥ 175 kwh/m² year,milano,isola,,,,,,,,1,1,autonomous,to radiators,gas powered,autonomous, cold
0,4,138,2,6,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,15 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,459800,2022,new / under construction,"autonomous, cold/heat",a≥ 175 kwh/m² year,milano,quarto oggiaro,,,,,,,,1,6,centralized,On the floor,powered by heat pump,autonomous, cold/hot
0,3,110,1,4,240,17/01/2023,sale,apartment | entire property | medium property class,6 floors,libero,armadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legno,570000,1950,to be restructured,,g203 kwh/m² year,milano,città studi,,,,,,,,1,4,centralized,to radiators,gas powered,,
0,2,70,1,1,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,3 floors,libero,cancello elettricovideocitofonoimpianto di allarmeporta blindatabalconeimpianto tv singolocantinagiardino comuneinfissi esterni in triplo vetro / metalloesposizione doppia,800000,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",milano,garibaldi - corso como,,,,,,,,1,1,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,2,76,1,3,140,30/01/2023,sale,apartment | entire property | economic property class,3 floors,libero,mansardafibra otticaporta blindataparzialmente arredatoesposizione doppia,270000,1940,good / habitable,,"g≥ 3,51 kwh/m² year",milano,barona,,,,,,,,0,3,autonomous,to radiators,gas powered,,
0,5,180,2,2,700,30/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,fibra otticavideocitofonoporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,890000,1960,good / habitable,"autonomous, cold/heat",g243.43 kwh/m² year,milano,pasteur,,,,,,,,1,2,centralized,On the floor,gas powered,autonomous, cold/hot
0,5+,300,3,8,833,14/02/2023,sale | income property,attic | entire property | stately property class,12 floors,libero,cancello elettricofibra otticabalconeterrazzaportiere intera giornatapiscinaimpianto tv centralizzatogiardino comuneesposizione doppia,1350000,,very good / refurbished,"autonomous, cold",e120 kwh/m² year,milano,san siro,1 in garage/box,,,,,,,1,8,centralized,,,autonomous, cold
0,3,65,1,2,120,09/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticaporta blindataportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,265000,1995,very good / refurbished,"autonomous, cold/heat",c≥ 175 kwh/m² year,milano,vigentino - fatima,,,,,,,,1,2,centralized,by air,powered by heat pump,autonomous, cold/hot
0,5+,300,3,8,833,14/02/2023,sale | income property,attic | entire property | stately property class,12 floors,libero,cancello elettricofibra otticabalconeterrazzaportiere intera giornatapiscinaimpianto tv centralizzatogiardino comuneesposizione doppia,1350000,,very good / refurbished,"autonomous, cold",e120 kwh/m² year,milano,san siro,1 in garage/box,,,,,,,1,8,centralized,,,autonomous, cold
0,2,60,1,,,20/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaterrazzaimpianto tv centralizzatogiardino privatoinfissi esterni in doppio vetro / pvc,485000,2021,new / under construction,"autonomous, cold/heat","a2≥ 3,51 kwh/m² year, edificio energia quasi zero",milano,isola,,winter summer,,,,,,0,3,autonomous,On the floor,gas powered,autonomous, cold/hot
0,3,150,2,T,125,15/02/2023,sale,apartment | entire property | stately property class,1 floor,libero,idromassaggiofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a muroterrazzaportiere mezza giornataimpianto tv centralizzatoparzialmente arredatogiardino privatoinfissi esterni in doppio vetro / pvc,780000,2005,very good / refurbished,"autonomous, cold/heat",f145.14 kwh/m² year,milano,cenisio,1 all'esterno,,,,,,,0,0,autonomous,On the floor,gas powered,autonomous, cold/hot
0,2,50,1,1,100,09/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticaporta blindataportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,202000,1995,very good / refurbished,"autonomous, cold/heat",c≥ 175 kwh/m² year,milano,vigentino - fatima,,,,,,,,1,1,centralized,by air,powered by heat pump,autonomous, cold/hot
0,3,90,2,6,160,06/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,530000,1970,very good / refurbished,"autonomous, cold",,milano,monte rosa - lotto,,,,,,In attesa di certificazione,,1,6,centralized,On the floor,methane powered,autonomous, cold
0,3,116,2,1,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,4 floors,libero,cancello elettricovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1035000,2023,new / under construction,"autonomous, cold",a≥ 175 kwh/m² year,milano,quadronno - crocetta,,,,,,,,1,1,centralized,On the floor,powered by heat pump,autonomous, cold
0,3,100,1,7,170,18/01/2023,sale,apartment | entire property | stately property class,8 floors,libero,fibra otticavideocitofonoporta blindatabalconeimpianto tv centralizzatocantinaesposizione doppia,510000,1965,good / habitable,,f175 kwh/m² year,milano,giambellino,,,,,,,,1,7,centralized,to radiators,,,
0,3,100,1,1,75,24/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaarmadio a muroimpianto tv singoloarredatogiardino comuneinfissi esterni in doppio vetro / pvc,635000,1900,very good / refurbished,"autonomous, cold/heat",g175 kwh/m² year,milano,porta venezia,,,,,,,,0,1,autonomous,to radiators,methane powered,autonomous, cold/hot
0,3,87,2,T,100,20/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataportiere intera giornataimpianto tv centralizzatogiardino privatoesposizione doppia,470000,1990,very good / refurbished,"autonomous, cold",e57 kwh/m² year,milano,porta romana - medaglie d'oro,,,,,,,,1,0,autonomous,to radiators,methane powered,autonomous, cold
0,1,40,1,3,70,24/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,cancello elettricofibra otticaporta blindataesposizione internaarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,218000,1960,very good / refurbished,"autonomous, cold/heat",e113 kwh/m² year,milano,corvetto,,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,203,2,1,1.100,22/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a muroterrazzaportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino privatoinfissi esterni in doppio vetro / legno,2875000,1900,very good / refurbished,"centralized, cold",b≥ 175 kwh/m² year,milano,brera,,,,,,,,1,1,centralized,On the floor,methane powered,centralized, cold
0,4,183,2,3,250,03/02/2023,sale,apartment | entire property | luxury property,3 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeterrazzaimpianto tv centralizzatoinfissi esterni in doppio vetro / metalloesposizione doppia,1250000,2009,very good / refurbished,"autonomous, cold/heat",c≥ 175 kwh/m² year,milano,tre castelli - faenza,2 in garage/box,,,,,,,1,3,autonomous,to radiators,gas powered,autonomous, cold/hot
0,3,141,2,3,300,10/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,810000,1920,good / habitable,,g175 kwh/m² year,milano,buenos aires,,,,,,,,1,3,centralized,to radiators,methane powered,,
0,3,97,2,,250,20/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,fibra otticaporta blindatabalconeimpianto tv centralizzatosolo cucina arredatacantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,330000,2003,very good / refurbished,,f≥ 175 kwh/m² year,milano,quarto oggiaro,2 in garage/box,,,,,,,1,2,centralized,to radiators,,,
0,2,45,1,R,50,23/01/2023,sale,apartment | medium property class,4 floors,libero,cancello elettricofibra otticaporta blindataesposizione esternaportiere intera giornataimpianto tv centralizzatogiardino comune,178000,1900,very good / refurbished,,g175 kwh/m² year,milano,san siro,,,,,,,,1,0,centralized,to radiators,methane powered,,
0,3,75,1,3,167,24/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / legno,270000,1960,good / habitable,"autonomous, cold/heat",e178 kwh/m² year,milano,viale ungheria - mecenate,,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,120,2,3,300,08/01/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,745000,1960,good / habitable,"autonomous, cold/heat",e184.34 kwh/m² year,milano,sempione,,,,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold/hot
0,4,160,2,2,325,04/11/2022,sale,apartment | stately property class,8 floors,,videocitofonoimpianto di allarmeporta blindataportiere intera giornataimpianto tv con parabola satellitareparzialmente arredatocantina,835000,1970,very good / refurbished,autonomous,e121 kwh/m² year,milano,buenos aires,,,,,,,,1,2,centralized,to radiators,powered by district heating,autonomous,
0,4,180,2,4,400,14/02/2023,sale,apartment | entire property | stately property class,5 floors,,fibra otticaporta blindataarmadio a murobalconeimpianto tv centralizzatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,1540000,1926,good / habitable,,f157.71 kwh/m² year,milano,arco della pace,,,,,,,,1,4,centralized,to radiators,methane powered,,
0,4,146,2,1,400,07/02/2023,sale,apartment | entire property | luxury property,6 floors,libero,fibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternaarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatoarredatocantinainfissi esterni in doppio vetro / pvc,1485000,1950,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,milano,san vittore,,,,,,,,1,1,autonomous,to radiators,,autonomous, cold/hot
